order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
US-2017-133312,2017-11-25,BD-11500,Consumer,Furniture,Bookcases,359.499,3,-29.6058
US-2017-133312,2017-11-25,BD-11500,Consumer,Office Supplies,Storage,10.48,1,2.8296
US-2015-137533,2015-12-18,JK-15640,Home Office,Office Supplies,Paper,20.736,4,7.2576
CA-2016-155138,2016-09-08,JM-15580,Consumer,Technology,Accessories,35.168,4,8.3524
CA-2016-155138,2016-09-08,JM-15580,Consumer,Office Supplies,Paper,64.704,3,23.4552
CA-2016-108350,2016-06-06,SC-20230,Corporate,Office Supplies,Paper,105.52,4,48.5392
CA-2015-144302,2015-06-19,ME-17320,Home Office,Office Supplies,Binders,5.792,2,-9.5568
CA-2015-109001,2015-03-05,KN-16390,Corporate,Technology,Phones,466.158,7,-93.2316
CA-2015-109001,2015-03-05,KN-16390,Corporate,Technology,Accessories,10.312,1,-1.289
CA-2015-109001,2015-03-05,KN-16390,Corporate,Office Supplies,Binders,2.556,3,-1.7892
CA-2017-132738,2017-08-04,HM-14860,Corporate,Office Supplies,Paper,7.968,2,2.8884
CA-2017-132738,2017-08-04,HM-14860,Corporate,Office Supplies,Envelopes,8.784,1,3.1842
CA-2017-156720,2017-12-30,JM-15580,Consumer,Office Supplies,Fasteners,3.024,3,-0.6048
CA-2015-119102,2015-05-23,KH-16690,Corporate,Office Supplies,Storage,51.45,3,13.8915
US-2014-140452,2014-12-06,BK-11260,Consumer,Office Supplies,Appliances,14.016,4,-31.536
US-2014-140452,2014-12-06,BK-11260,Consumer,Furniture,Tables,214.95,5,-120.372
US-2014-140452,2014-12-06,BK-11260,Consumer,Technology,Phones,35.04,4,-7.008
US-2014-140452,2014-12-06,BK-11260,Consumer,Furniture,Furnishings,10.776,3,-4.8492
US-2014-140452,2014-12-06,BK-11260,Consumer,Office Supplies,Binders,4.6,2,-8.05
US-2014-140452,2014-12-06,BK-11260,Consumer,Office Supplies,Storage,35.168,2,-8.3524
CA-2015-141936,2015-08-07,PN-18775,Home Office,Office Supplies,Binders,19.152,3,6.4638
CA-2014-158442,2014-03-17,AZ-10750,Consumer,Office Supplies,Art,4.448,2,0.3336
CA-2014-158442,2014-03-17,AZ-10750,Consumer,Office Supplies,Paper,5.184,1,1.8792
CA-2014-158442,2014-03-17,AZ-10750,Consumer,Office Supplies,Paper,15.552,3,5.4432
CA-2015-167374,2015-03-26,GM-14500,Consumer,Office Supplies,Paper,40.032,6,12.51
CA-2015-167374,2015-03-26,GM-14500,Consumer,Technology,Accessories,16.776,3,5.0328
CA-2014-116568,2014-12-14,BM-11785,Consumer,Furniture,Chairs,186.304,4,13.9728
CA-2015-147102,2015-09-19,NH-18610,Corporate,Technology,Accessories,66.36,4,23.226
CA-2017-132213,2017-04-25,PN-18775,Home Office,Office Supplies,Art,42.048,9,5.256
CA-2017-132213,2017-04-25,PN-18775,Home Office,Office Supplies,Art,67.92,5,6.792
CA-2014-138450,2014-10-18,EH-13765,Corporate,Office Supplies,Envelopes,52.512,6,19.692
CA-2014-138450,2014-10-18,EH-13765,Corporate,Office Supplies,Storage,186.912,6,-35.046
CA-2014-138450,2014-10-18,EH-13765,Corporate,Office Supplies,Paper,10.048,4,3.14
CA-2015-153073,2015-11-13,HA-14905,Consumer,Furniture,Furnishings,17.496,9,-7.4358
CA-2016-147970,2016-01-31,AB-10150,Consumer,Office Supplies,Paper,15.552,3,5.4432
CA-2016-150658,2016-11-17,MS-17365,Consumer,Office Supplies,Binders,10.776,3,3.3675
CA-2017-125640,2017-07-25,DD-13570,Consumer,Office Supplies,Labels,3.304,1,1.0738
CA-2017-154137,2017-11-11,MT-17815,Consumer,Office Supplies,Storage,35.48,1,0
CA-2015-127173,2015-09-26,GM-14500,Consumer,Office Supplies,Fasteners,34.44,3,16.1868
CA-2015-127173,2015-09-26,GM-14500,Consumer,Technology,Machines,629.93,7,296.0671
CA-2015-127173,2015-09-26,GM-14500,Consumer,Office Supplies,Binders,79.056,9,28.6578
CA-2014-149538,2014-04-04,KB-16585,Corporate,Office Supplies,Storage,232.55,5,9.302
CA-2014-149538,2014-04-04,KB-16585,Corporate,Technology,Accessories,99.98,2,42.9914
CA-2014-149538,2014-04-04,KB-16585,Corporate,Office Supplies,Paper,19.44,3,9.3312
CA-2014-149538,2014-04-04,KB-16585,Corporate,Office Supplies,Paper,12.96,2,6.3504
CA-2014-160766,2014-09-14,DM-13015,Consumer,Furniture,Tables,464.292,9,-108.3348
CA-2014-160766,2014-09-14,DM-13015,Consumer,Office Supplies,Envelopes,68.46,7,31.4916
CA-2014-160766,2014-09-14,DM-13015,Consumer,Technology,Machines,2799.96,4,1371.9804
CA-2014-160766,2014-09-14,DM-13015,Consumer,Office Supplies,Appliances,601.3,2,198.429
CA-2014-160766,2014-09-14,DM-13015,Consumer,Technology,Phones,16.99,1,4.4174
CA-2014-160766,2014-09-14,DM-13015,Consumer,Technology,Phones,287.97,3,80.6316
CA-2014-160766,2014-09-14,DM-13015,Consumer,Office Supplies,Paper,44.82,9,21.0654
CA-2017-146626,2017-12-29,BP-11185,Corporate,Furniture,Furnishings,101.12,8,37.4144
CA-2015-123330,2015-06-21,EP-13915,Consumer,Technology,Phones,107.976,3,37.7916
CA-2017-155607,2017-11-26,FG-14260,Home Office,Office Supplies,Appliances,58.73,7,14.6825
CA-2017-155607,2017-11-26,FG-14260,Home Office,Office Supplies,Binders,93.344,4,32.6704
CA-2016-151323,2016-10-23,AB-10255,Home Office,Office Supplies,Fasteners,17.05,5,8.184
CA-2015-146696,2015-12-14,RD-19480,Consumer,Office Supplies,Binders,8.096,2,2.7324
CA-2016-128972,2016-11-13,TS-21430,Corporate,Furniture,Furnishings,30.36,4,13.0548
CA-2017-128335,2017-09-29,JA-15970,Consumer,Office Supplies,Envelopes,23.34,3,10.9698
CA-2017-128335,2017-09-29,JA-15970,Consumer,Office Supplies,Paper,51.55,5,24.2285
CA-2015-154886,2015-11-08,SW-20455,Consumer,Technology,Accessories,119.9,2,43.164
CA-2016-111213,2016-04-01,FP-14320,Consumer,Furniture,Chairs,1317.492,6,292.776
CA-2016-111213,2016-04-01,FP-14320,Consumer,Office Supplies,Supplies,63.84,8,18.5136
CA-2016-111213,2016-04-01,FP-14320,Consumer,Office Supplies,Binders,3.592,1,1.1225
CA-2017-161333,2017-02-02,JL-15835,Consumer,Furniture,Furnishings,86.26,2,29.3284
CA-2017-161333,2017-02-02,JL-15835,Consumer,Office Supplies,Storage,139.04,4,38.9312
CA-2017-161333,2017-02-02,JL-15835,Consumer,Office Supplies,Appliances,46.8,4,16.38
CA-2017-128734,2017-12-24,JL-15175,Home Office,Furniture,Furnishings,8.544,4,1.9224
CA-2017-128734,2017-12-24,JL-15175,Home Office,Furniture,Chairs,842.376,3,105.297
CA-2014-141796,2014-06-21,JG-15160,Consumer,Technology,Phones,1214.85,3,352.3065
CA-2017-125101,2017-03-06,SH-19975,Corporate,Office Supplies,Storage,67.78,2,16.945
CA-2017-169929,2017-09-25,LS-17200,Corporate,Office Supplies,Storage,39.9,5,10.374
US-2014-121566,2014-06-30,CS-11860,Consumer,Office Supplies,Binders,2.688,1,0.84
US-2014-121566,2014-06-30,CS-11860,Consumer,Office Supplies,Art,6.6,3,2.904
US-2015-124219,2015-08-07,KW-16570,Consumer,Office Supplies,Binders,28.4,4,13.064
US-2015-124219,2015-08-07,KW-16570,Consumer,Furniture,Furnishings,212.94,3,34.0704
CA-2017-163006,2017-06-30,GH-14410,Home Office,Technology,Phones,1001.584,2,125.198
CA-2017-163006,2017-06-30,GH-14410,Home Office,Furniture,Chairs,569.058,3,-178.8468
CA-2017-163006,2017-06-30,GH-14410,Home Office,Furniture,Furnishings,14.224,2,-10.3124
CA-2015-156146,2015-10-26,AG-10495,Corporate,Technology,Phones,105.584,2,9.2386
CA-2015-156146,2015-10-26,AG-10495,Corporate,Technology,Phones,68.72,2,-14.603
CA-2014-111192,2014-07-30,TS-21430,Corporate,Furniture,Bookcases,1367.84,8,259.8896
CA-2016-115378,2016-11-18,AJ-10945,Consumer,Furniture,Chairs,301.96,2,33.2156
CA-2015-161627,2015-07-06,SJ-20215,Consumer,Furniture,Chairs,170.352,3,-17.0352
CA-2014-121006,2014-11-10,SC-20020,Consumer,Office Supplies,Art,3.9,2,1.521
CA-2014-121006,2014-11-10,SC-20020,Consumer,Office Supplies,Paper,12.84,3,5.778
CA-2014-121006,2014-11-10,SC-20020,Consumer,Office Supplies,Paper,15.84,3,7.128
CA-2014-121006,2014-11-10,SC-20020,Consumer,Furniture,Chairs,563.94,3,112.788
CA-2014-121006,2014-11-10,SC-20020,Consumer,Office Supplies,Storage,62.94,3,11.9586
CA-2014-121006,2014-11-10,SC-20020,Consumer,Office Supplies,Storage,535.41,3,160.623
CA-2016-122903,2016-05-27,LA-16780,Corporate,Furniture,Chairs,3504.9,5,700.98
CA-2016-122903,2016-05-27,LA-16780,Corporate,Office Supplies,Paper,144.12,3,69.1776
CA-2016-122903,2016-05-27,LA-16780,Corporate,Office Supplies,Paper,314.55,3,150.984
CA-2015-107741,2015-03-08,FC-14335,Corporate,Office Supplies,Art,3.408,1,0.8946
CA-2017-106432,2017-10-19,CA-12265,Consumer,Office Supplies,Binders,2.072,2,-3.5224
CA-2017-106432,2017-10-19,CA-12265,Consumer,Furniture,Bookcases,328.3992,3,-91.7586
CA-2016-148908,2016-11-05,JH-15985,Consumer,Office Supplies,Binders,53.248,2,19.968
CA-2016-123015,2016-12-26,AJ-10795,Corporate,Office Supplies,Binders,4.992,3,1.6848
US-2015-120502,2015-04-13,BT-11395,Corporate,Furniture,Furnishings,37.68,2,15.8256
US-2015-120502,2015-04-13,BT-11395,Corporate,Technology,Phones,258.576,2,19.3932
US-2015-120502,2015-04-13,BT-11395,Corporate,Office Supplies,Appliances,75.84,2,29.5776
CA-2017-108749,2017-09-12,DJ-13510,Corporate,Office Supplies,Paper,45.36,7,21.7728
CA-2017-108749,2017-09-12,DJ-13510,Corporate,Office Supplies,Binders,45.78,3,22.89
CA-2017-163335,2017-09-24,AG-10675,Consumer,Office Supplies,Storage,40.29,3,10.0725
CA-2017-163335,2017-09-24,AG-10675,Consumer,Office Supplies,Binders,38.71,7,17.8066
CA-2015-134719,2015-10-10,JD-15790,Consumer,Office Supplies,Storage,1801.632,6,-337.806
US-2015-154389,2015-11-27,EH-14125,Home Office,Technology,Phones,748.752,8,-162.2296
CA-2015-115567,2015-09-13,ZC-21910,Consumer,Technology,Accessories,199.96,4,15.9968
CA-2015-115567,2015-09-13,ZC-21910,Consumer,Furniture,Chairs,1516.2,7,394.212
US-2017-136679,2017-11-14,XP-21865,Consumer,Technology,Accessories,167.952,6,-27.2922
US-2017-136679,2017-11-14,XP-21865,Consumer,Office Supplies,Art,45.04,2,4.504
US-2017-141943,2017-05-05,DK-12985,Consumer,Office Supplies,Envelopes,23.16,2,11.58
CA-2014-101560,2014-11-28,CS-12250,Corporate,Furniture,Furnishings,397.6,5,43.736
CA-2014-101560,2014-11-28,CS-12250,Corporate,Office Supplies,Paper,85.96,7,40.4012
CA-2014-101560,2014-11-28,CS-12250,Corporate,Office Supplies,Art,13.12,4,4.3296
CA-2014-101560,2014-11-28,CS-12250,Corporate,Office Supplies,Binders,45.66,3,22.3734
CA-2014-159709,2014-05-10,AI-10855,Consumer,Office Supplies,Envelopes,158.13,3,77.4837
CA-2014-159709,2014-05-10,AI-10855,Consumer,Technology,Phones,43.6,5,4.36
CA-2016-103982,2016-03-03,AA-10315,Consumer,Office Supplies,Supplies,3930.072,3,-786.0144
CA-2016-103982,2016-03-03,AA-10315,Consumer,Office Supplies,Fasteners,2.304,1,0.7776
CA-2016-103982,2016-03-03,AA-10315,Consumer,Technology,Phones,431.976,3,32.3982
CA-2016-103982,2016-03-03,AA-10315,Consumer,Technology,Accessories,41.72,7,5.7365
CA-2015-142454,2015-08-15,RE-19450,Consumer,Furniture,Furnishings,104.23,7,28.1421
CA-2015-142454,2015-08-15,RE-19450,Consumer,Office Supplies,Storage,70.26,3,18.9702
CA-2015-102015,2015-09-12,TM-21010,Consumer,Office Supplies,Art,9.26,2,3.0558
CA-2015-102015,2015-09-12,TM-21010,Consumer,Office Supplies,Storage,105.98,2,4.2392
CA-2015-102015,2015-09-12,TM-21010,Consumer,Office Supplies,Fasteners,1.24,1,0.5828
CA-2015-102015,2015-09-12,TM-21010,Consumer,Office Supplies,Labels,20.7,2,9.936
CA-2015-102015,2015-09-12,TM-21010,Consumer,Office Supplies,Paper,28.9,5,14.161
CA-2015-102015,2015-09-12,TM-21010,Consumer,Office Supplies,Envelopes,27.18,1,12.7746
CA-2015-156755,2015-01-12,YS-21880,Corporate,Office Supplies,Storage,465.18,3,120.9468
CA-2015-130876,2015-05-12,AZ-10750,Consumer,Office Supplies,Storage,36.63,3,9.8901
CA-2016-145898,2016-09-26,CM-12445,Consumer,Office Supplies,Storage,51.45,3,13.8915
CA-2016-145898,2016-09-26,CM-12445,Consumer,Office Supplies,Labels,7.83,3,3.6018
CA-2016-145898,2016-09-26,CM-12445,Consumer,Office Supplies,Art,35.4,5,13.452
CA-2016-145898,2016-09-26,CM-12445,Consumer,Office Supplies,Paper,29.9,5,13.455
US-2017-159562,2017-09-09,JB-16000,Consumer,Office Supplies,Envelopes,17.48,2,8.2156
CA-2017-134635,2017-04-15,NS-18640,Corporate,Office Supplies,Paper,79.14,3,36.4044
CA-2017-167080,2017-06-10,LC-16930,Corporate,Office Supplies,Art,8.4,5,4.2
CA-2017-145653,2017-09-01,CA-12775,Consumer,Furniture,Chairs,498.26,7,134.5302
CA-2014-140487,2014-06-14,SR-20425,Home Office,Furniture,Bookcases,212.94,3,57.4938
CA-2017-117401,2017-05-18,PP-18955,Home Office,Office Supplies,Appliances,706.86,7,197.9208
CA-2017-117401,2017-05-18,PP-18955,Home Office,Technology,Phones,114.95,5,2.299
CA-2017-117401,2017-05-18,PP-18955,Home Office,Office Supplies,Binders,43.19,7,20.7312
US-2017-109582,2017-09-12,JM-15865,Consumer,Office Supplies,Paper,166.44,3,79.8912
CA-2016-119865,2016-06-21,AS-10090,Consumer,Office Supplies,Binders,36.56,5,12.796
CA-2016-119865,2016-06-21,AS-10090,Consumer,Office Supplies,Binders,186.144,6,60.4968
CA-2016-119865,2016-06-21,AS-10090,Consumer,Furniture,Bookcases,353.568,2,-44.196
US-2014-147648,2014-11-26,LS-16975,Home Office,Office Supplies,Paper,81.98,2,40.1702
CA-2017-124436,2017-03-19,SA-20830,Consumer,Office Supplies,Binders,14.624,2,5.1184
CA-2017-124436,2017-03-19,SA-20830,Consumer,Furniture,Tables,697.16,5,8.7145
CA-2017-124436,2017-03-19,SA-20830,Consumer,Furniture,Furnishings,30.93,1,12.6813
CA-2017-124436,2017-03-19,SA-20830,Consumer,Office Supplies,Binders,27.496,7,9.2799
CA-2014-115084,2014-10-18,LS-17200,Corporate,Furniture,Chairs,605.34,6,145.2816
CA-2017-131037,2017-08-22,TM-21490,Consumer,Furniture,Tables,210.008,1,2.6251
CA-2016-111143,2016-11-19,TT-21265,Corporate,Office Supplies,Appliances,54.96,3,15.9384
CA-2014-166744,2014-09-20,DN-13690,Consumer,Furniture,Furnishings,164.22,3,50.9082
CA-2014-166744,2014-09-20,DN-13690,Consumer,Furniture,Bookcases,362.94,3,36.294
CA-2014-166744,2014-09-20,DN-13690,Consumer,Technology,Accessories,59.98,2,26.3912
CA-2016-116561,2016-09-11,EB-14110,Consumer,Office Supplies,Storage,332.94,3,6.6588
CA-2016-116561,2016-09-11,EB-14110,Consumer,Office Supplies,Binders,39.872,2,12.9584
CA-2016-110730,2016-09-23,CM-11815,Corporate,Office Supplies,Supplies,13.68,2,3.6936
CA-2017-146367,2017-08-04,HM-14860,Corporate,Office Supplies,Binders,3.318,3,-5.6406
CA-2016-149454,2016-07-25,KM-16375,Home Office,Office Supplies,Binders,10.44,1,4.8024
CA-2016-156265,2016-08-02,BF-11020,Corporate,Furniture,Tables,136.464,2,15.3522
CA-2016-156265,2016-08-02,BF-11020,Corporate,Technology,Phones,333.576,3,33.3576
CA-2016-156265,2016-08-02,BF-11020,Corporate,Office Supplies,Binders,12.544,2,4.704
US-2015-168914,2015-05-21,JE-15745,Consumer,Office Supplies,Appliances,20.768,8,-52.9584
US-2017-110989,2017-11-03,EJ-14155,Consumer,Technology,Accessories,43.5,3,10.875
CA-2015-106215,2015-04-16,BN-11470,Corporate,Office Supplies,Fasteners,12.576,4,4.0872
US-2016-169369,2016-12-12,EC-14050,Consumer,Technology,Accessories,249.95,5,19.996
US-2016-169369,2016-12-12,EC-14050,Consumer,Office Supplies,Paper,49.12,4,23.0864
CA-2015-132318,2015-10-30,TT-21220,Consumer,Office Supplies,Appliances,182.91,3,53.0439
US-2014-131982,2014-03-07,NP-18685,Home Office,Office Supplies,Binders,107.648,2,33.64
CA-2015-125185,2015-03-05,AH-10195,Corporate,Furniture,Chairs,99.372,2,-7.098
CA-2015-125185,2015-03-05,AH-10195,Corporate,Furniture,Furnishings,33.568,2,-5.4548
CA-2016-130078,2016-08-08,CC-12145,Consumer,Office Supplies,Paper,10.56,2,4.752
US-2017-114034,2017-01-03,DL-13315,Consumer,Office Supplies,Paper,38.88,6,18.6624
US-2017-115595,2017-10-09,XP-21865,Consumer,Office Supplies,Paper,35.2,5,16.544
CA-2017-158722,2017-10-20,MA-17560,Home Office,Office Supplies,Paper,45.528,3,15.9348
CA-2014-105165,2014-09-07,SZ-20035,Home Office,Technology,Phones,196.776,3,14.7582
CA-2014-105165,2014-09-07,SZ-20035,Home Office,Office Supplies,Binders,2.92,2,-4.818
CA-2014-105165,2014-09-07,SZ-20035,Home Office,Furniture,Tables,200.795,1,-22.948
CA-2014-105165,2014-09-07,SZ-20035,Home Office,Technology,Accessories,46.688,4,-2.918
CA-2014-105165,2014-09-07,SZ-20035,Home Office,Office Supplies,Art,21.864,3,3.5529
CA-2017-147452,2017-09-30,CS-11845,Corporate,Office Supplies,Paper,11.76,2,5.7624
CA-2017-147452,2017-09-30,CS-11845,Corporate,Office Supplies,Paper,167.94,3,82.2906
CA-2017-147452,2017-09-30,CS-11845,Corporate,Office Supplies,Appliances,3.89,1,1.0114
US-2017-114657,2017-11-16,MH-18115,Home Office,Technology,Machines,52.44,4,24.1224
CA-2017-144484,2017-09-11,CB-12025,Consumer,Furniture,Furnishings,32.36,4,11.6496
CA-2017-144484,2017-09-11,CB-12025,Consumer,Office Supplies,Appliances,406.6,5,113.848
CA-2017-125913,2017-01-16,JO-15145,Corporate,Furniture,Furnishings,27.92,4,8.0968
CA-2017-125913,2017-01-16,JO-15145,Corporate,Furniture,Tables,399.672,7,-14.9877
US-2016-158309,2016-11-26,PA-19060,Home Office,Office Supplies,Binders,3.744,4,-2.6208
CA-2015-162887,2015-11-07,SV-20785,Consumer,Furniture,Chairs,715.2,3,178.8
CA-2017-147333,2017-12-14,KL-16555,Corporate,Technology,Accessories,159.8,4,70.312
CA-2017-147333,2017-12-14,KL-16555,Corporate,Technology,Accessories,44.75,5,8.5025
CA-2014-113859,2014-09-13,BC-11125,Home Office,Furniture,Chairs,340.116,6,-9.7176
CA-2014-159681,2014-12-07,PO-18850,Consumer,Office Supplies,Paper,105.52,4,48.5392
US-2017-104094,2017-09-07,AG-10675,Consumer,Technology,Accessories,13.48,1,1.8872
CA-2017-152709,2017-10-07,DB-13210,Consumer,Office Supplies,Storage,85.52,2,22.2352
CA-2015-105158,2015-09-05,SP-20860,Corporate,Furniture,Furnishings,6.16,2,2.9568
CA-2015-105158,2015-09-05,SP-20860,Corporate,Office Supplies,Paper,36.84,3,17.3148
CA-2014-133424,2014-03-30,Dl-13600,Corporate,Office Supplies,Storage,15.84,3,0
CA-2014-133424,2014-03-30,Dl-13600,Corporate,Office Supplies,Labels,44.4,3,22.2
CA-2017-105991,2017-05-05,LH-17020,Consumer,Office Supplies,Envelopes,21.24,9,7.434
CA-2017-105991,2017-05-05,LH-17020,Consumer,Office Supplies,Binders,9.552,8,-7.3232
CA-2017-105991,2017-05-05,LH-17020,Consumer,Furniture,Bookcases,89.991,3,-152.9847
US-2017-136784,2017-04-30,AD-10180,Home Office,Office Supplies,Paper,163.96,4,80.3404
CA-2014-146283,2014-09-08,KT-16465,Consumer,Office Supplies,Paper,17.904,2,6.2664
CA-2014-146283,2014-09-08,KT-16465,Consumer,Furniture,Chairs,966.7,5,-13.81
CA-2014-146283,2014-09-08,KT-16465,Consumer,Office Supplies,Paper,182.112,6,61.4628
CA-2017-151218,2017-06-20,PJ-19015,Consumer,Office Supplies,Storage,4.464,1,0.3348
CA-2015-111073,2015-12-26,MC-18100,Consumer,Furniture,Tables,51.588,1,-15.4764
CA-2017-144883,2017-08-15,BO-11350,Corporate,Office Supplies,Labels,50.4,8,23.184
CA-2017-142174,2017-03-04,DP-13000,Consumer,Office Supplies,Paper,89.568,2,32.4684
CA-2017-108791,2017-07-27,TM-21490,Consumer,Furniture,Furnishings,14.89,1,4.0203
CA-2017-108791,2017-07-27,TM-21490,Consumer,Technology,Phones,543.92,8,135.98
CA-2016-106656,2016-09-23,DV-13045,Corporate,Office Supplies,Envelopes,4.08,2,1.9176
CA-2016-106656,2016-09-23,DV-13045,Corporate,Office Supplies,Labels,18.9,3,8.694
CA-2016-113831,2016-05-30,AH-10690,Corporate,Furniture,Tables,2275.5,10,386.835
CA-2016-113831,2016-05-30,AH-10690,Corporate,Technology,Accessories,1979.7,6,653.301
CA-2016-113831,2016-05-30,AH-10690,Corporate,Office Supplies,Labels,62.1,6,29.808
US-2014-139500,2014-11-16,AB-10165,Consumer,Furniture,Chairs,37.296,2,-1.0656
US-2014-166310,2014-09-21,JS-15940,Home Office,Furniture,Furnishings,8.544,2,-7.476
US-2016-168410,2016-02-21,BV-11245,Corporate,Furniture,Furnishings,68.95,5,28.959
US-2016-168410,2016-02-21,BV-11245,Corporate,Office Supplies,Storage,296.37,3,80.0199
US-2016-168410,2016-02-21,BV-11245,Corporate,Technology,Phones,39.98,2,1.999
CA-2017-131254,2017-11-19,NC-18415,Consumer,Furniture,Chairs,191.058,3,-46.3998
CA-2017-131254,2017-11-19,NC-18415,Consumer,Office Supplies,Art,13.04,5,3.912
CA-2017-131254,2017-11-19,NC-18415,Consumer,Office Supplies,Binders,1525.188,6,-2287.782
CA-2016-123414,2016-08-21,SU-20665,Home Office,Office Supplies,Labels,9.216,4,3.3408
CA-2016-123414,2016-08-21,SU-20665,Home Office,Office Supplies,Supplies,28.048,2,3.506
CA-2017-137876,2017-04-30,DJ-13510,Corporate,Furniture,Furnishings,64.96,2,21.4368
CA-2017-137876,2017-04-30,DJ-13510,Corporate,Office Supplies,Envelopes,30.56,4,14.9744
CA-2016-154060,2016-05-02,DL-12865,Consumer,Furniture,Chairs,187.056,9,11.691
US-2017-162558,2017-10-02,Dp-13240,Home Office,Furniture,Furnishings,11.808,2,1.3284
US-2017-162558,2017-10-02,Dp-13240,Home Office,Furniture,Furnishings,9.656,1,1.5691
US-2017-162558,2017-10-02,Dp-13240,Home Office,Office Supplies,Paper,20.736,4,7.2576
US-2017-162558,2017-10-02,Dp-13240,Home Office,Office Supplies,Binders,27.36,3,-21.888
US-2017-162558,2017-10-02,Dp-13240,Home Office,Furniture,Tables,2314.116,7,-1002.7836
US-2017-162558,2017-10-02,Dp-13240,Home Office,Office Supplies,Binders,34.236,4,-26.2476
US-2017-162558,2017-10-02,Dp-13240,Home Office,Furniture,Furnishings,19.76,2,5.928
CA-2017-134439,2017-09-18,TM-21010,Consumer,Office Supplies,Paper,15.96,2,7.98
CA-2015-119508,2015-12-04,TZ-21580,Consumer,Office Supplies,Art,16.9,5,6.253
CA-2015-119508,2015-12-04,TZ-21580,Consumer,Furniture,Furnishings,25.08,6,9.0288
CA-2015-152681,2015-01-17,SC-20260,Corporate,Office Supplies,Art,6.68,2,2.004
CA-2014-130813,2014-01-06,LS-17230,Consumer,Office Supplies,Paper,19.44,3,9.3312
CA-2015-120320,2015-03-05,MV-18190,Consumer,Technology,Phones,31.92,2,2.394
CA-2016-111941,2016-12-25,BD-11620,Consumer,Office Supplies,Binders,33.568,2,11.7488
CA-2016-123120,2016-09-04,CV-12295,Consumer,Furniture,Furnishings,63.94,1,24.9366
CA-2016-123120,2016-09-04,CV-12295,Consumer,Office Supplies,Binders,60.6,5,20.4525
CA-2016-123120,2016-09-04,CV-12295,Consumer,Office Supplies,Supplies,22.72,4,6.5888
CA-2014-103331,2014-08-26,KB-16315,Consumer,Furniture,Furnishings,10.68,4,4.0584
CA-2014-103331,2014-08-26,KB-16315,Consumer,Office Supplies,Paper,17.34,3,8.4966
CA-2014-103331,2014-08-26,KB-16315,Consumer,Office Supplies,Paper,3.38,1,1.5548
CA-2015-169278,2015-05-21,ME-18010,Corporate,Office Supplies,Binders,26.976,4,8.7672
CA-2017-111577,2017-10-16,AJ-10780,Corporate,Office Supplies,Paper,307.776,7,111.5688
CA-2015-146486,2015-11-09,DV-13465,Consumer,Office Supplies,Storage,244.55,5,4.891
CA-2015-146486,2015-11-09,DV-13465,Consumer,Office Supplies,Envelopes,12.24,6,5.7528
CA-2015-146486,2015-11-09,DV-13465,Consumer,Technology,Accessories,13.98,2,6.0114
CA-2015-146486,2015-11-09,DV-13465,Consumer,Technology,Accessories,899.95,5,53.997
US-2014-168501,2014-11-21,JK-15325,Corporate,Office Supplies,Envelopes,1.632,1,0.5508
US-2014-168501,2014-11-21,JK-15325,Corporate,Technology,Phones,267.96,5,16.7475
CA-2015-112053,2015-10-11,SH-20395,Consumer,Technology,Accessories,31.95,1,2.2365
CA-2017-108539,2017-03-21,SC-20725,Consumer,Office Supplies,Storage,725.84,4,210.4936
CA-2017-108539,2017-03-21,SC-20725,Consumer,Office Supplies,Binders,10.896,3,3.9498
CA-2017-108539,2017-03-21,SC-20725,Consumer,Office Supplies,Binders,8.544,2,2.8836
CA-2015-149811,2015-01-04,CS-12250,Corporate,Office Supplies,Binders,32.34,3,15.5232
CA-2015-149811,2015-01-04,CS-12250,Corporate,Office Supplies,Paper,39.9,5,19.95
US-2017-103814,2017-12-09,LH-16900,Consumer,Office Supplies,Paper,143.856,9,48.5514
CA-2016-123932,2016-09-06,YC-21895,Corporate,Office Supplies,Paper,41.92,4,15.196
CA-2016-123932,2016-09-06,YC-21895,Corporate,Technology,Phones,329.584,2,37.0782
US-2016-101616,2016-09-03,CY-12745,Corporate,Office Supplies,Binders,87.28,8,41.0216
CA-2014-113768,2014-05-13,AH-10030,Corporate,Furniture,Chairs,279.456,6,20.9592
CA-2014-113768,2014-05-13,AH-10030,Corporate,Office Supplies,Paper,8,2,3.84
CA-2016-138037,2016-09-29,AR-10540,Consumer,Office Supplies,Binders,27.24,5,9.534
CA-2014-150490,2014-08-05,SS-20590,Consumer,Technology,Accessories,16.36,1,1.636
CA-2014-150490,2014-08-05,SS-20590,Consumer,Office Supplies,Storage,15.78,2,0.6312
CA-2014-150490,2014-08-05,SS-20590,Consumer,Office Supplies,Art,45.98,2,12.8744
US-2017-126060,2017-04-14,DW-13585,Corporate,Furniture,Bookcases,198.272,8,-32.2192
CA-2017-100951,2017-06-09,NC-18625,Corporate,Office Supplies,Storage,720.76,5,54.057
CA-2016-122017,2016-12-29,CD-11920,Consumer,Furniture,Furnishings,70.56,6,23.9904
CA-2016-122017,2016-12-29,CD-11920,Consumer,Office Supplies,Appliances,81.96,2,22.9488
CA-2014-123477,2014-01-18,DW-13195,Corporate,Office Supplies,Appliances,64.864,4,6.4864
CA-2016-107790,2016-11-20,EH-13990,Consumer,Technology,Phones,151.192,1,13.2293
CA-2017-158071,2017-06-10,BD-11320,Consumer,Technology,Phones,88.776,3,7.7679
