Date,price
2017-06-16,5723.63623
2017-06-19,5741.90918
2017-06-20,5791.903809
2017-06-21,5818.551758
2017-06-22,5829.708008
2017-06-23,
2017-06-26,
2017-06-27,
2017-06-28,
2017-06-29,
2017-06-30,
2017-07-03,5910.236816
2017-07-04,5865.36377
2017-07-05,5825.054199
2017-07-06,5849.575195
2017-07-07,5814.792969
2017-07-10,5771.505859000001
2017-07-11,5773.326172
2017-07-12,5819.131836
2017-07-13,5830.043945
2017-07-14,5831.794922
2017-07-17,5841.279785
2017-07-18,5822.352051
2017-07-19,5806.689941
2017-07-20,5825.208008
2017-07-21,5765.423828
2017-07-24,5801.586914
2017-07-25,5813.535156
2017-07-26,5800.206055
2017-07-27,5819.744140999999
2017-07-28,5831.026855
2017-07-31,5840.938965
2017-08-01,5805.205078
2017-08-02,5824.249022999999
2017-08-03,5780.576172
2017-08-04,5777.481934
2017-08-07,5749.291992
2017-08-08,5810.562988000001
2017-08-09,5824.006836
2017-08-10,5825.945801
2017-08-11,5766.138184
2017-08-14,5801.487793
2017-08-15,5835.041015999999
2017-08-16,5891.949219
2017-08-17,
2017-08-18,5893.84082
2017-08-21,5861.003906
2017-08-22,5880.296875
2017-08-23,5914.023926
2017-08-24,5894.117188
2017-08-25,5915.362793
2017-08-28,5903.34082
2017-08-29,5888.211914
2017-08-30,5872.505859000001
2017-08-31,5864.059082
2017-09-01,
2017-09-04,5813.741211
2017-09-05,5829.979004
2017-09-06,5824.138184
2017-09-07,5832.311035
2017-09-08,5857.119140999999
2017-09-11,5871.880859000001
2017-09-12,5872.376953
2017-09-13,5845.733886999999
2017-09-14,5852.001953
2017-09-15,5872.39209
2017-09-18,5884.61084
2017-09-19,5901.326172
2017-09-20,5906.573242
2017-09-21,
2017-09-22,5911.708008
2017-09-25,5894.611816
2017-09-26,5863.961914
2017-09-27,5863.026855
2017-09-28,5841.046875
2017-09-29,5900.854004
2017-10-02,5914.029785
2017-10-03,5939.453125
2017-10-04,5951.475098
2017-10-05,5901.905761999999
2017-10-06,5905.37793
2017-10-09,5914.933105
2017-10-10,5905.762207
2017-10-11,5882.787109000001
2017-10-12,5926.204102000001
2017-10-13,5924.124022999999
2017-10-16,5949.701172
2017-10-17,5947.330078
2017-10-18,5929.201172
2017-10-19,5910.529785
2017-10-20,5929.548828
2017-10-23,5950.025879
2017-10-24,5952.076172
2017-10-25,6025.434082
2017-10-26,5995.847168
2017-10-27,5975.280761999999
2017-10-30,5974.077147999999
2017-10-31,6005.78418
2017-11-01,6038.145996
2017-11-02,6031.106934
2017-11-03,6039.541015999999
2017-11-06,6050.823242
2017-11-07,6060.453125
2017-11-08,6049.383789
2017-11-09,6042.459961
2017-11-10,6021.828125
2017-11-13,6021.456055
2017-11-14,5988.291992
2017-11-15,5972.311035
2017-11-16,6037.907227000001
2017-11-17,6051.731934
2017-11-20,6053.282227000001
2017-11-21,6031.861816
2017-11-22,6069.785156
2017-11-23,6063.245117
2017-11-24,6067.14209
2017-11-27,6064.588867
2017-11-28,6070.71582
2017-11-29,6061.367188
2017-11-30,5952.138184
2017-12-01,5952.138184
2017-12-04,5998.194824
2017-12-05,6000.474121
2017-12-06,6035.507813
2017-12-07,6006.834961
2017-12-08,6030.958008
2017-12-11,6026.632813
2017-12-12,6032.371094
2017-12-13,6054.604004
2017-12-14,6113.652832
2017-12-15,6119.418945
2017-12-18,6133.962890999999
2017-12-19,6167.666015999999
2017-12-20,6109.481934
2017-12-21,6183.391113000001
2017-12-22,6221.013184
2017-12-25,
2017-12-26,
2017-12-27,6277.165039
2017-12-28,6314.045897999999
2017-12-29,6355.653809
2018-01-01,
2018-01-02,6339.237793
2018-01-03,6251.479004
2018-01-04,6292.320801
2018-01-05,6353.737793
2018-01-08,6385.403809
2018-01-09,6373.144043
2018-01-10,6371.173828
2018-01-11,6386.338867
2018-01-12,6370.064941
2018-01-15,6382.194824
2018-01-16,6429.691895
2018-01-17,6444.518066
2018-01-18,6472.666015999999
2018-01-19,6490.895996
2018-01-22,6500.528809
2018-01-23,6635.333984000001
2018-01-24,6615.492188
2018-01-25,6615.328125
2018-01-26,6660.618164
2018-01-29,6680.619140999999
2018-01-30,6575.492188
2018-01-31,6605.630859000001
2018-02-01,6598.458984000001
2018-02-02,6628.819824
2018-02-05,6589.674805
2018-02-06,6478.542969
2018-02-07,6534.869140999999
2018-02-08,6544.633789
2018-02-09,6505.522949
2018-02-12,6523.454102000001
2018-02-13,6578.178223
2018-02-14,6594.400879
2018-02-15,6591.582031
2018-02-16,
2018-02-19,6689.287109000001
2018-02-20,6662.875977000001
2018-02-21,6643.399902
2018-02-22,6593.060059
2018-02-23,6619.804199
2018-02-26,6554.672852000001
2018-02-27,6598.925781
2018-02-28,6597.217772999999
2018-03-01,6606.053223
2018-03-02,6582.315918
2018-03-05,6550.592772999999
2018-03-06,6500.11084
2018-03-07,6368.26709
2018-03-08,6443.020996
2018-03-09,6433.321777
2018-03-12,6500.686035
2018-03-13,6412.846191
2018-03-14,6382.623047
2018-03-15,6321.903809
2018-03-16,6304.952147999999
2018-03-19,6289.571777
2018-03-20,6243.577147999999
2018-03-21,6312.831055
2018-03-22,6254.074219
2018-03-23,6210.698242
2018-03-26,6200.171875
2018-03-27,6209.350098
2018-03-28,6140.836914
2018-03-29,6188.986816
2018-03-30,
2018-04-02,6240.570801
2018-04-03,6229.013184
2018-04-04,6157.096191
2018-04-05,6183.227051
2018-04-06,6175.051758
2018-04-09,6246.130859000001
2018-04-10,6325.817871
2018-04-11,6360.932129
2018-04-12,6310.801758
2018-04-13,6270.327147999999
2018-04-16,6286.748047
2018-04-17,6285.762207
2018-04-18,6320.004883
2018-04-19,6355.900879
2018-04-20,6337.694824
2018-04-23,6308.147949
2018-04-24,6229.634765999999
2018-04-25,6079.850098
2018-04-26,5909.198242
2018-04-27,5919.237793
2018-04-30,5994.595215
2018-05-01,
2018-05-02,6012.237793
2018-05-03,5858.731934
2018-05-04,5792.345215
2018-05-07,5885.098145
2018-05-08,5774.71582
2018-05-09,5907.937988000001
2018-05-10,
2018-05-11,5956.832031
2018-05-14,5947.154785
2018-05-15,5838.116211
2018-05-16,5841.463867
2018-05-17,5815.919922
2018-05-18,5783.310059
2018-05-21,5733.854004
2018-05-22,5751.119140999999
2018-05-23,5792.000977000001
2018-05-24,5946.538086
2018-05-25,5975.742188
2018-05-28,6068.325195
2018-05-29,
2018-05-30,6011.055176
2018-05-31,5983.586914
2018-06-01,
2018-06-04,6014.818848
2018-06-05,6088.790039
2018-06-06,6069.712890999999
2018-06-07,6106.698242
2018-06-08,5993.626953
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,5884.039063
2018-06-21,5822.333008
2018-06-22,5821.812011999999
2018-06-25,5859.083008
2018-06-26,5825.648926
2018-06-27,5787.551758
2018-06-28,5667.318848
2018-06-29,5799.236816
2018-07-02,5746.77002
2018-07-03,5633.937011999999
2018-07-04,5733.63916
2018-07-05,5739.332031
2018-07-06,5694.912109000001
2018-07-09,5807.375
2018-07-10,5881.759765999999
2018-07-11,5893.358886999999
2018-07-12,5907.87207
2018-07-13,5944.074219
2018-07-16,5905.158203
2018-07-17,5861.507813
2018-07-18,5890.730957
2018-07-19,5871.077147999999
2018-07-20,5872.78418
2018-07-23,5915.795897999999
2018-07-24,5931.841797
2018-07-25,5933.88916
2018-07-26,5946.13623
2018-07-27,5989.13623
2018-07-30,6027.936035
2018-07-31,5936.442871
2018-08-01,6033.418945
2018-08-02,6011.723145
2018-08-03,6007.538086
2018-08-06,6101.130859000001
2018-08-07,6091.25
2018-08-08,6094.829102000001
2018-08-09,6065.255859000001
2018-08-10,6077.172852000001
2018-08-13,5861.246094
2018-08-14,5769.873047
2018-08-15,5816.589844
2018-08-16,5783.797852000001
2018-08-17,
2018-08-20,5892.191895
2018-08-21,5944.300781
2018-08-22,
2018-08-23,5982.984863000001
2018-08-24,5968.75
2018-08-27,6025.967772999999
2018-08-28,6042.649902
2018-08-29,6065.148926
2018-08-30,6018.963867
2018-08-31,6018.459961
2018-09-03,5967.579102000001
2018-09-04,5905.300781
2018-09-05,5683.500977000001
2018-09-06,5776.095215
2018-09-07,5851.464844
2018-09-10,5831.117188
2018-09-11,
2018-09-12,5798.150879
2018-09-13,5858.273926
2018-09-14,5931.280761999999
2018-09-17,5824.256836
2018-09-18,5811.790039
2018-09-19,5873.597168
2018-09-20,5931.266113000001
2018-09-21,5957.744140999999
2018-09-24,5882.220215
2018-09-25,5874.298828
2018-09-26,5873.270996
2018-09-27,5929.21582
2018-09-28,5976.553223
2018-10-01,5944.601074
2018-10-02,5875.619140999999
2018-10-03,5867.736816
2018-10-04,5756.619140999999
2018-10-05,5731.935059
2018-10-08,5761.073242
2018-10-09,5796.790039
2018-10-10,5820.667969
2018-10-11,5702.821777
2018-10-12,5756.490234000001
2018-10-15,5727.255859000001
2018-10-16,5800.816895
2018-10-17,5868.620117
2018-10-18,5845.242188
2018-10-19,5837.291015999999
2018-10-22,5840.435059
2018-10-23,5797.891113000001
2018-10-24,5709.416992
2018-10-25,5754.964844
2018-10-26,5784.920897999999
2018-10-29,5754.606934
2018-10-30,5789.100098
2018-10-31,5831.649902
2018-11-01,5835.919922
2018-11-02,5906.291992
2018-11-05,5920.594238000001
2018-11-06,5923.930176
2018-11-07,5939.88623
2018-11-08,5976.806152
2018-11-09,5874.153809
2018-11-12,5777.053223
2018-11-13,5835.198242
2018-11-14,5858.292969
2018-11-15,5955.73584
2018-11-16,6012.350098
2018-11-19,6005.296875
2018-11-20,
2018-11-21,5948.051758
2018-11-22,5990.810059
2018-11-23,6006.202147999999
2018-11-26,6022.777832
2018-11-27,6013.588867
2018-11-28,5991.246094
2018-11-29,6107.167969
2018-11-30,6056.124022999999
2018-12-03,6118.319824
2018-12-04,6152.859863000001
2018-12-05,6133.120117
2018-12-06,6115.493164
2018-12-07,6126.355957
2018-12-10,6111.359863000001
2018-12-11,6076.586914
2018-12-12,6115.577147999999
2018-12-13,6177.720215
2018-12-14,6169.842772999999
2018-12-17,6089.305176
2018-12-18,6081.867188
2018-12-19,6176.094238000001
2018-12-20,6147.875977000001
2018-12-21,6163.596191
2018-12-24,
2018-12-25,
2018-12-26,6127.850098
2018-12-27,6190.643066
2018-12-28,6194.498047
2018-12-31,
